,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
3906,2.553343811341229,0.0,5.530770251241214,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3907,2.6026896854443837,0.017887238,4.375706705929062,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3908,1.9967390499145936,0.159967845,4.550840708109335,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3909,3.0492730404820207,0.020718655,4.871368629051029,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3910,2.8183982582710754,0.096592065,4.766005899672614,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3911,2.2512917986064953,0.074460855,5.536043670777843,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3912,2.553343811341229,0.030789914,5.540887003687348,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3913,2.6390573296152584,0.030216783,5.378140973297642,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3914,2.9096295745005794,0.094279004,4.458851092408848,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3915,2.8183982582710754,0.04022593,5.351824009671107,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3916,1.9678114130084143,0.168527463,3.5171238802046987,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3917,1.7613002617433464,0.077304459,5.55153609161544,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3919,2.8903717578961645,0.142570104,4.480189559710237,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3920,1.9544450515051506,0.043968652,4.055090781855438,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3921,2.747270914255491,0.045076878,5.48639482630417,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3922,2.8183982582710754,0.030347404,5.26018030603109,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3923,2.509599262378372,0.052492122,5.252550876465253,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3924,2.70805020110221,0.077999504,5.472374869923529,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3925,2.9014215940827497,0.012597384,4.9503047956879564,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3927,2.1126345090356,0.128126825,5.213262619563393,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3928,2.8183982582710754,0.097410707,3.9652300673937684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3929,2.189416394888408,0.028417272,5.040414136852029,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3930,1.8269657249626745,0.049902382,5.419677109265969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3931,3.0081547935525483,0.014823358,5.250786459181845,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3932,2.066229647707605,0.061424738,4.056275718745486,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3933,2.962692419475791,0.049594299,4.344641435932872,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3934,2.2716102886946152,0.113939434,5.0767999922909,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3935,2.8183982582710754,0.027532258,5.220684419733836,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3936,2.105352923464337,0.045016894,4.473006999799263,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3937,1.9878743481543455,0.086307051,4.989122885957504,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3938,2.995732273553991,0.104083376,4.677139157825152,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3939,2.0624225365102413,0.061154604,5.108080163525526,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3940,2.8183982582710754,0.184035253,3.7427471818024802,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3941,3.013080911888604,0.024815024,5.4557304332850896,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3942,2.772588722239781,0.106918052,5.212560111909026,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3943,2.8903717578961645,0.0,5.062977238458177,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3944,2.928523523860541,0.105104552,4.801618160116946,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3945,2.8183982582710754,0.087936752,4.7531297402875685,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3946,2.3608540011180215,0.056795923,5.4504554510347205,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3947,1.732540109568084,0.176070535,4.9698841304007715,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3948,2.8183982582710754,0.19244045,3.782888788185213,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3949,2.3218974040264184,0.051871718,3.5654624524342013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3950,2.086913556518537,0.035780177,5.439090102247284,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3951,2.7942278973432626,0.104463896,5.425417749487423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3952,1.8656293177945105,0.049162885,4.9898215157591235,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3953,2.6026896854443837,0.072655379,5.061277710041716,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3954,2.785011242238338,0.050442528,5.251310661070282,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3955,2.9496883350525844,0.177992139,5.154113222187206,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3956,2.8183982582710754,0.0,5.237437212085916,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3957,1.7011051009599243,0.015131684,4.41914176726281,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3958,1.8008843770050555,0.031151714,5.06737977042404,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3959,2.2617630984737906,0.024456797,5.229081965653206,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3960,1.8140100781628747,0.192540665,5.076570339639525,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3961,2.131796772013764,0.01732573,5.288149852112221,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3962,2.1126345090356,0.127821472,5.225705812663346,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3963,2.3218974040264184,0.012477512,5.283767021835288,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3964,2.6390573296152584,0.028980533,4.863920234731618,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3965,2.080690761080268,0.070356805,3.606942453399698,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3966,2.7880929087757464,0.057396092,4.834729909575564,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3967,2.5915163848462583,0.048017962,5.391883298763873,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3968,2.8183982582710754,0.071806046,5.228926558752076,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3969,2.8763855159214247,0.05507343,4.977729108947877,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3970,2.6026896854443837,0.0,4.477950262644035,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3971,2.468099531471619,0.0,4.629544699209735,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3972,1.7544036826842861,0.014577695,4.991861497372354,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3973,2.1972245773362196,0.0,4.012074653955385,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3974,2.8763855159214247,0.156831826,5.485020145091615,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3975,2.127636290529504,0.0,4.592127498725564,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3976,2.8183982582710754,0.057512481,4.136023789213589,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3977,2.553343811341229,0.0,5.533405298879219,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3978,2.1400661634962708,0.098036903,3.94221073606635,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3979,2.6390573296152584,0.0,5.379524933970485,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3980,2.2300144001592104,0.042377219,4.818172892302465,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3981,2.7631695003232895,0.107597879,4.073978576269228,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3982,2.379546134130174,0.082549896,5.2665707327474545,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3983,1.9823798288367047,0.02414202,4.765714667545779,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3984,2.928523523860541,0.057771828,4.446837774897492,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3985,2.772588722239781,0.057292529,5.413164541223422,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3986,2.1854893211177986,0.124610886,4.728753257757425,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3987,2.4069451083182885,0.010663189,4.4114737801966095,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3988,2.93651291389402,0.091237452,4.859297543161218,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3989,2.0674954706614352,0.064325351,5.439249927829272,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3990,2.6878474937846906,0.020920179,4.968512453842952,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3991,2.533696813957432,0.041641933,4.796676103787539,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3992,2.772588722239781,0.173462841,5.0606767385799145,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3993,2.8183982582710754,0.24749009,5.572870125531593,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3994,2.8183982582710754,0.087421738,5.039954585456711,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3995,2.5915163848462583,0.038744606,5.477953654566057,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3996,3.0007198150650303,0.124910635,4.697045382075922,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3997,2.102303210823098,0.046673494,3.8809285446664017,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3998,2.2186598580562844,0.048134591,4.679926947632389,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3999,2.9496883350525844,0.038720852,5.351187766650332,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4000,2.553343811341229,0.12241394,3.759868997590686,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4001,2.411439497906128,0.032321608,5.109892824366766,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4002,2.2823823856765264,0.026139404,5.378906078979996,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4003,2.3218974040264184,0.0,4.736952549953341,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
4004,2.8183982582710754,0.144338493,5.148122186739093,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4005,2.4849066497880004,0.034166609,5.200139879945662,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4006,2.8183982582710754,0.27321283,5.484605213868809,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
4007,2.8154087194227095,0.03858813,4.974041846655964,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4008,2.8390784635086144,0.032628111,5.002194436747849,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
4009,2.8183982582710754,0.133198355,4.511771178729509,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
4010,2.8154087194227095,0.038528228,4.969189493938604,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
4011,2.962692419475791,0.016705436,4.794217408038007,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4012,2.954910279033736,0.058893461,5.187004727653092,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4013,2.8183982582710754,0.050256161,5.0166332702198915,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4014,2.9041650800285006,0.054234197,4.955935502425134,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
4015,2.8183982582710754,0.12961476,4.456503110350411,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4016,2.8390784635086144,0.054612768,5.012228690632145,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4017,2.5649493574615367,0.030150193,4.117768077165689,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4018,1.969905654611529,0.059849153,4.863656170409574,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4019,2.9882040071331994,0.034942397,4.125833539312043,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4020,2.8183982582710754,0.060672263,4.786476227320721,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
4021,1.5293118679548154,0.102038294,5.446435602000493,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4022,2.0320878452963655,0.135258515,3.8552452250204534,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4023,2.127040520479115,0.120396991,5.096732253133194,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4024,1.6438393391514328,0.030527166,3.5141509966390756,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4025,2.772588722239781,0.099053537,5.359836646861711,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4026,2.8183982582710754,0.134564284,5.074070707033633,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
4027,2.8183982582710754,0.030288215,5.548169837801466,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4028,2.8183982582710754,0.073562475,5.382879997805597,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4029,2.2512917986064953,0.048883854,5.224615927133297,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4030,2.388303968396583,0.035893143,4.877701056472524,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4031,2.8183982582710754,0.014998914,4.282258784202164,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
4032,2.8449093838194073,0.012012071,5.094476317488325,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
4033,2.9882040071331994,0.045855273,4.844989913712832,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4034,1.8539514894845026,0.14032811,4.692811031487509,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4035,2.4553061800117097,0.019402371,3.6562632828793022,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4036,2.553343811341229,0.0,5.046407761184384,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4037,2.8735646395797834,0.042716709,5.095105110722488,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4038,2.2082744135228043,0.081794766,5.156784907733252,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4039,2.740840023925201,0.125942816,5.170499904002512,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4040,2.7942278973432626,0.0,4.8512643456791125,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4041,2.369776342534369,0.011472001,4.320201761593993,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4042,2.8094026953624978,0.103146658,4.764279409038139,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4043,2.8183982582710754,0.012327847,5.158329748710086,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
4044,2.5764217586237734,0.166032929,5.140940488134179,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4045,2.4423470353692043,0.04224015,5.2729072466108216,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4046,2.8183982582710754,0.072317217,5.08011160426345,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4047,2.8183982582710754,0.139484292,4.546608434989826,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4048,1.728109442151599,0.024536636,4.66467041120164,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4049,2.954910279033736,0.085296625,5.03325356159775,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4050,2.8183982582710754,0.080649685,5.246943016243965,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4051,1.9013609791431358,0.0,5.391104365807923,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
4052,2.7568403652716422,0.054930533,5.270150375288076,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
4053,2.5257286443082556,0.031097948,4.643419273419789,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4054,3.056356895370426,0.016735879,5.221764562071982,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4055,2.8183982582710754,0.134418705,4.601864728979365,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4056,2.93651291389402,0.168266556,5.275629942223264,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4057,3.0007198150650303,0.034646067,4.793127498700671,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4058,2.4331746626976476,0.021639678,5.011773312973731,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4059,2.2300144001592104,0.11144608,4.1694922317983325,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4060,2.8183982582710754,0.013956116,5.4043633472210315,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4062,1.916922612182061,0.037465846,3.8608012874263133,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4063,2.8183982582710754,0.020876485,4.896302798473548,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4064,2.70805020110221,0.0268952,5.395197222856271,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4065,2.9882040071331994,0.081916124,5.122066943071886,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4066,2.060513531794317,0.163233667,4.974278316535159,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4067,3.005682604407159,0.121748174,4.574455275711117,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4068,2.47232786758114,0.132939639,4.585708020728134,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4069,1.8140100781628747,0.079327367,5.02936937684579,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
4070,2.1972245773362196,0.065194971,5.180304929581185,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4071,2.8622008809294686,0.026248606,5.54179516852756,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4072,2.4973291697865574,0.131921819,5.5067370517970575,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4073,2.3978952727983707,0.0,5.045120453217756,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4074,2.8622008809294686,0.026865809,5.567164418421232,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4075,2.8183982582710754,0.046544984,5.147739795557558,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4076,2.8183982582710754,0.092241348,4.328981807247525,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4077,2.8622008809294686,0.052740763,4.642456336774014,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4078,2.8183982582710754,0.0,4.785927186168061,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4079,2.3608540011180215,0.056748659,5.453885041962687,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4080,1.9664128113818307,0.017822936,5.083624259442947,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4081,2.8183982582710754,0.017659068,5.170305570030448,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4082,3.0301337002713233,0.07929647,4.576813920409417,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
4083,2.8183982582710754,0.007006883,5.156602869177444,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4084,2.8622008809294686,0.026195131,5.531948134269539,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4085,2.8735646395797834,0.042542484,5.087108561969358,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4086,2.151762203259462,0.054474158,4.875433936427409,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4087,2.2512917986064953,0.0,5.431390904373045,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4088,2.8735646395797834,0.122372504,4.620722617514095,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4089,2.509599262378372,0.037148619,4.761176856683961,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4090,1.8341801851120072,0.052593952,4.709735585624937,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4091,2.8735646395797834,0.012593467,5.121862964292129,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4092,2.9041650800285006,0.012325122,5.093071442895359,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4093,1.7578579175523736,0.131489269,4.4966625009617225,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4094,2.6741486494265287,0.064224789,5.5712387845690845,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4095,2.9041650800285006,0.060589424,5.091001641700432,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4096,2.553343811341229,0.022649893,5.189237721271248,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4097,2.8390784635086144,0.128390273,4.718397080400291,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4098,2.024853351395433,0.055476238,5.282578152395245,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4099,2.2202898502672155,0.008757492,4.794478942019052,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4100,2.424802725718295,0.007273831,5.2813878678621275,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4101,2.8183982582710754,0.144534212,5.2504413843868685,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
4102,2.6100697927420065,0.043743689,5.061294187293918,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4103,3.0373539482448106,0.062477955,4.468793606799076,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4104,2.2186598580562844,0.078060601,4.666825805555412,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
4105,2.8183982582710754,0.026740767,5.565634728764616,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4106,2.7568403652716422,0.140821917,5.5331451901143405,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4107,2.803360380906535,0.068403271,4.624963009314643,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4108,2.8183982582710754,0.0,4.8418173517199845,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
4110,2.8678989020441064,0.047449835,4.772193654797982,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4111,2.1719067693519296,0.110359004,3.7552007601457196,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4112,2.312535423847214,0.054620504,5.285781115082301,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4113,2.9014215940827497,0.0,3.7866547747784294,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4114,2.1944429343743423,0.009051307,4.635689691654828,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4115,2.8183982582710754,0.160722863,4.185354600565464,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4116,2.2617630984737906,0.03625493,4.94886910427227,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4117,2.102303210823098,0.064824502,4.754286500350943,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
